,accession#,filing_year,entity,label
593,0000930413-11-006458,2011,’s,ORG
594,0000930413-11-006458,2011,’s,ORG
595,0000930413-11-006458,2011,’s,ORG
596,0000930413-11-006458,2011,’s,ORG
597,0000930413-11-006458,2011,approximately seven to ten years,DATE
598,0000930413-11-006458,2011,2010,DATE
599,0000930413-11-006458,2011,approximately seven to ten years,DATE
600,0001193125-11-115785,2011,age 65,DATE
601,0001193125-11-115785,2011,1040,DATE
602,0001193125-11-115785,2011,’s,ORG
603,0001193125-11-115785,2011,’s,ORG
604,0001193125-11-115785,2011,865 maxim,QUANTITY
605,0001193125-11-115785,2011,1275,DATE
606,0001193125-11-115785,2011,1470,DATE
607,0001193125-11-115785,2011,440 maxim,QUANTITY
608,0001193125-11-115785,2011,american century,DATE
609,0001193125-11-115785,2011,370 maxim,QUANTITY
610,0001193125-11-115785,2011,third,ORDINAL
611,0001193125-11-115785,2011,monthly,DATE
612,0001193125-11-115785,2011,quarterly,DATE
613,0001193125-11-115785,2011,’s,ORG
614,0001193125-11-115785,2011,’s,ORG
615,0001193125-11-115785,2011,’s,ORG
616,0001104659-11-024266,2011,american,NORP
617,0001193125-11-045423,2011,american,NORP
618,0001193125-11-045423,2011,’s,ORG
619,0001193125-11-045423,2011,’s,ORG
620,0000067590-11-000661,2011,approximately 32 billion as,MONEY
621,0000067590-11-000661,2011,15 2011,DATE
622,0000067590-11-000661,2011,american,NORP
623,0000067590-11-000661,2011,american,NORP
624,0000067590-11-000661,2011,’s,ORG
625,0000950123-11-104640,2011,’s,ORG
626,0000950123-11-104640,2011,october 31 2011,DATE
627,0000950123-11-104640,2011,’s,ORG
628,0000950123-11-104640,2011,’s,ORG
629,0001135428-11-000513,2011,60 days,DATE
630,0001135428-11-000513,2011,july 31 2011,DATE
631,0001135428-11-000513,2011,12 to 18 months,DATE
632,0001104659-11-024086,2011,less than two billion dollars,MONEY
633,0000950123-11-088485,2011,’s,ORG
634,0000950123-11-088485,2011,’s,ORG
635,0000950123-11-088485,2011,’s,ORG
636,0000950123-11-088485,2011,’s,ORG
637,0000950123-11-088485,2011,’s,ORG
638,0000950123-11-088485,2011,’s,ORG
639,0000950123-11-088485,2011,’s,ORG
640,0000950123-11-080267,2011,’s,ORG
641,0000950123-11-080267,2011,12month,ORDINAL
642,0000950123-11-080267,2011,the next 12 months,DATE
643,0001144204-11-035103,2011,daily,DATE
644,0000930413-11-001269,2011,60 days,DATE
645,0001193125-11-115022,2011,at least 60 days,DATE
646,0001193125-11-115022,2011,american,NORP
647,0001193125-11-115022,2011,1940,DATE
648,0001193125-11-115022,2011,1940,DATE
649,0001193125-11-115022,2011,33 1  ,QUANTITY
650,0000950123-11-070527,2011,1040  ,PERSON
651,0000950123-11-070527,2011,020  principal,QUANTITY
652,0001193125-11-325833,2011,december 31 2010,DATE
653,0001193125-11-325833,2011,american,NORP
654,0000930413-11-003363,2011,’s,ORG
655,0001193125-11-260083,2011,at least 60 days,DATE
656,0001193125-11-260083,2011,1940,DATE
657,0001193125-11-260083,2011,1940,DATE
658,0001193125-11-260083,2011,several years,DATE
659,0001193125-11-260083,2011,33 1  ,QUANTITY
660,0000950123-11-103398,2011,’s,ORG
661,0000950123-11-103398,2011,14 2011,DATE
662,0000950123-11-081680,2011,’s,ORG
663,0000950123-11-081680,2011,’s,ORG
664,0000950123-11-081680,2011,’s,ORG
665,0001193125-11-049039,2011,quarterly,DATE
666,0001193125-11-049039,2011,’s,ORG
667,0001193125-11-049039,2011,’s,ORG
668,0001193125-11-049039,2011,’s,ORG
669,0000950123-11-041980,2011,’s,ORG
670,0000950123-11-041980,2011,’s,ORG
671,0000950123-11-041980,2011,the current month,DATE
672,0000950123-11-041980,2011,’s,ORG
673,0000950123-11-041980,2011,’s,ORG
674,0000950123-11-041980,2011,’s,ORG
675,0000950123-11-041980,2011,december 31,DATE
676,0000950123-11-041980,2011,march 31 2011,DATE
677,0000950123-11-041980,2011,annual,DATE
678,0000950123-11-041980,2011,december 31,DATE
679,0000950123-11-041980,2011,060987,DATE
680,0000950123-11-041980,2011,1068,DATE
681,0000950123-11-041980,2011,1221,DATE
682,0000950123-11-041980,2011,1280,DATE
683,0000950123-11-041980,2011,1508,DATE
684,0000950123-11-041980,2011,2401,DATE
685,0000950123-11-041980,2011,508 568 1,MONEY
686,0000950123-11-041980,2011,401k,PRODUCT
687,0000950123-11-041980,2011,1998,DATE
688,0000950123-11-041980,2011,2007,DATE
689,0000950123-11-041980,2011,2007,DATE
690,0000950123-11-041980,2011,any business day,DATE
691,0000950123-11-041980,2011,219078,DATE
692,0000950123-11-041980,2011,401k,PRODUCT
693,0000950123-11-041980,2011,2 2011,DATE
694,0000950123-11-041980,2011,’s,ORG
695,0000950123-11-041980,2011,annual,DATE
696,0000950123-11-041980,2011,each year,DATE
697,0000950123-11-041980,2011,annual,DATE
698,0000950123-11-041980,2011,each year,DATE
699,0000950123-11-041980,2011,’s,ORG
700,0000950123-11-041980,2011,1 year 3 years 5 years 10 years,DATE
701,0000950123-11-041980,2011,annual,DATE
702,0000950123-11-041980,2011,the most recent fiscal year,DATE
703,0000950123-11-041980,2011,’s,ORG
704,0000950123-11-041980,2011,’s,ORG
705,0000950123-11-041980,2011,’s,ORG
706,0000950123-11-041980,2011,11month,ORDINAL
707,0000950123-11-041980,2011,the current month,DATE
708,0001193125-11-017254,2011,canadian,NORP
709,0000950123-11-043762,2011,’s,ORG
710,0000894189-11-002818,2011,american,NORP
711,0000894189-11-002818,2011,’s,ORG
712,0000894189-11-002818,2011,’s,ORG
713,0000894189-11-002818,2011,’s,ORG
714,0000894189-11-002818,2011,’s,ORG
715,0001193125-11-261401,2011,’s,ORG
716,0001193125-11-261401,2011,1  ,QUANTITY
717,0000880195-11-000210,2011,2040,DATE
718,0000880195-11-000210,2011,approximately 10 to 15 years after the year 2040,DATE
719,0000880195-11-000210,2011,march 31 2011,DATE
720,0000950123-11-092637,2011,’s,ORG
721,0000950123-11-092637,2011,12month,ORDINAL
722,0000950123-11-092637,2011,monthly,DATE
723,0000950123-11-092637,2011,30 2011,DATE
724,0001104659-11-042244,2011,60 days,DATE
725,0001104659-11-042244,2011,between 14 billion and 179 billion,MONEY
726,0001193125-11-261471,2011,’s,ORG
727,0001193125-11-261471,2011,1  ,QUANTITY
728,0000950123-11-101594,2011,’s,ORG
729,0000950123-11-101594,2011,’s,ORG
730,0000950123-11-101594,2011,at least 10 billion,MONEY
731,0000950123-11-101594,2011,between 3 billion and 10 billion,MONEY
732,0000930413-11-000640,2011,’s,ORG
733,0000930413-11-000640,2011,’s,ORG
734,0001193125-11-119077,2011,less than 25 billion,MONEY
735,0000950123-11-102925,2011,at least 10 consecutive years,DATE
736,0000950123-11-102925,2011,quarterly,DATE
737,0000950123-11-102925,2011,’s,ORG
738,0000950123-11-102925,2011,at least 60 days,DATE
739,0001193125-11-325651,2011,’s,ORG
740,0001193125-11-328645,2011,’s,ORG
741,0000950123-11-078843,2011,60 days,DATE
742,0000950123-11-078843,2011,february 28 2011 1,DATE
743,0000950123-11-078843,2011,’s,ORG
744,0000950123-11-078843,2011,’s,ORG
745,0000950123-11-078843,2011,’s,ORG
746,0000950123-11-078843,2011,’s,ORG
747,0000950123-11-078843,2011,’s,ORG
748,0000950123-11-078843,2011,’s,ORG
749,0000950123-11-078843,2011,’s,ORG
750,0000950123-11-078843,2011,’s,ORG
751,0001193125-11-237537,2011,1040,DATE
752,0000950123-11-007373,2011,’s,ORG
753,0000950123-11-007373,2011,’s,PRODUCT
754,0000950123-11-007373,2011,’s,ORG
755,0000950123-11-007373,2011,’s,ORG
756,0000950123-11-007373,2011,’s,ORG
757,0000950123-11-007373,2011,’s,ORG
758,0000910472-11-001720,2011,’s,ORG
759,0000910472-11-001720,2011,’s,ORG
760,0000910472-11-001720,2011,’s,ORG
761,0000910472-11-001720,2011,’s,ORG
762,0000930413-11-006464,2011,year,DATE
763,0000930413-11-006464,2011,’s,ORG
764,0000930413-11-006464,2011,year,DATE
765,0000930413-11-006464,2011,a few years of 2035,DATE
766,0000930413-11-006464,2011,’s,ORG
767,0000930413-11-006464,2011,2035,DATE
768,0000930413-11-006464,2011,2042,DATE
769,0000930413-11-006464,2011,2045,DATE
770,0000930413-11-006464,2011,2170,DATE
771,0000930413-11-006464,2011,1320,DATE
772,0000930413-11-006464,2011,’s,ORG
773,0000930413-11-006464,2011,’s,ORG
774,0000930413-11-006464,2011,’s,ORG
775,0000930413-11-006464,2011,’s,ORG
776,0000930413-11-006464,2011,’s,ORG
777,0000930413-11-006464,2011,6630,DATE
778,0000930413-11-006464,2011,1651,DATE
779,0000930413-11-006464,2011,1146,DATE
780,0000930413-11-006464,2011,1146,DATE
781,0000930413-11-006464,2011,1146,DATE
782,0000930413-11-006464,2011,’s,ORG
783,0000930413-11-006464,2011,approximately seven to ten years,DATE
784,0000930413-11-006464,2011,approximately seven to ten years,DATE
785,0000950123-11-103370,2011,2055,DATE
786,0000950123-11-103370,2011,years,DATE
787,0000950123-11-103370,2011,’s,ORG
788,0000950123-11-103370,2011,approximately three years,DATE
789,0000950123-11-103370,2011,’s,ORG
790,0000950123-11-103370,2011,’s,ORG
791,0000950123-11-103370,2011,’s,ORG
792,0000950123-11-103370,2011,december 2011,DATE
793,0000950123-11-103370,2011,’s,ORG
794,0000950123-11-103370,2011,’s,ORG
795,0000950123-11-102922,2011,1750,DATE
796,0000950123-11-102922,2011,31 2011,DATE
797,0000950123-11-102922,2011,at least 60 days,DATE
798,0000950123-11-102922,2011,25,DATE
799,0000940394-11-001319,2011,’s,ORG
800,0000940394-11-001319,2011,five or more years,DATE
801,0001193125-11-288491,2011,’s,ORG
802,0001162044-11-000241,2011,’s,ORG
803,0001162044-11-000241,2011,’s,ORG
804,0001162044-11-000241,2011,annual,DATE
805,0001193125-11-179208,2011,american,NORP
806,0001193125-11-179208,2011,’s,ORG
807,0001193125-11-053350,2011,’s,ORG
808,0001193125-11-053350,2011,’s,ORG
809,0001193125-11-053350,2011,’s,ORG
810,0001193125-11-053350,2011,’s,ORG
811,0001193125-11-115782,2011,age 65,DATE
812,0001193125-11-115782,2011,’s,ORG
813,0001193125-11-115782,2011,’s,ORG
814,0001193125-11-115782,2011,1010,DATE
815,0001193125-11-115782,2011,1520,DATE
816,0001193125-11-115782,2011,american century,DATE
817,0001193125-11-115782,2011,370 maxim,QUANTITY
818,0001193125-11-115782,2011,third,ORDINAL
819,0001193125-11-115782,2011,monthly,DATE
820,0001193125-11-115782,2011,quarterly,DATE
821,0001193125-11-115782,2011,’s,ORG
822,0001193125-11-115782,2011,’s,ORG
823,0001193125-11-115782,2011,’s,ORG
824,0001193125-11-273834,2011,’s,ORG
825,0001193125-11-273834,2011,’s,ORG
826,0001193125-11-330546,2011,each month,DATE
827,0001193125-11-330546,2011,’s,ORG
828,0001193125-11-330546,2011,’s,ORG
829,0001193125-11-330546,2011,’s,ORG
830,0001193125-11-330546,2011,more than 25 years,DATE
831,0001193125-11-330546,2011,15 year,DATE
832,0001193125-11-330546,2011,march 31 2011,DATE
833,0001193125-11-330546,2011,15 year,DATE
834,0001193125-11-288503,2011,’s,ORG
835,0000950123-11-032100,2011,’s,ORG
836,0000950123-11-032100,2011,’s,ORG
837,0000950123-11-032100,2011,annual,DATE
838,0000950123-11-032100,2011,’s,ORG
839,0000950123-11-032100,2011,’s,ORG
840,0001104659-11-010660,2011,december 31 2010,DATE
841,0000894189-11-004904,2011,june 2010,DATE
842,0001193125-11-112265,2011,american,NORP
843,0001193125-11-112265,2011,’s,ORG
844,0001193125-11-112265,2011,’s,ORG
845,0000356682-11-000010,2011,at least 60 days,DATE
846,0000356682-11-000010,2011,31 2011,DATE
847,0000356682-11-000010,2011,’s,ORG
848,0000356682-11-000010,2011,at least 20 billion,MONEY
849,0000356682-11-000010,2011,’s,ORG
850,0000356682-11-000010,2011,quarterly,DATE
851,0000356682-11-000010,2011,annual,DATE
852,0001193125-11-350324,2011,205 billion to 516 billion,MONEY
853,0001193125-11-350324,2011,december 31 2010,DATE
854,0001193125-11-350324,2011,1480 billion to,MONEY
855,0000950123-11-080256,2011,12month,ORDINAL
856,0000950123-11-080256,2011,the next 12 months,DATE
857,0000950123-11-080256,2011,’s,ORG
858,0001193125-11-288501,2011,’s,ORG
859,0001193125-11-288501,2011,’s,ORG
860,0001193125-11-288501,2011,’s,PRODUCT
861,0001193125-11-203873,2011,march 31 2011,DATE
862,0001193125-11-203873,2011,2035,DATE
863,0001144204-11-036549,2011,’s,ORG
864,0001144204-11-036549,2011,’s,ORG
865,0001144204-11-036549,2011,daily,DATE
866,0001144204-11-036549,2011,’s,ORG
867,0001144204-11-036549,2011,one year,DATE
868,0000898745-11-000880,2011,between 200 million and 7 billion,MONEY
869,0001144204-11-011477,2011,the ten years,DATE
870,0001144204-11-011477,2011,45,DATE
871,0001144204-11-011477,2011,first,ORDINAL
872,0001144204-11-011477,2011,1 2011,DATE
873,0001144204-11-011477,2011,2040,DATE
874,0001144204-11-011477,2011,ten years,DATE
875,0001144204-11-011477,2011,second,ORDINAL
876,0001144204-11-011477,2011,daily,DATE
877,0001193125-11-326173,2011,’s,ORG
878,0000932471-11-004041,2011,’s,ORG
879,0000932471-11-004041,2011,’s,ORG
880,0001193125-11-354091,2011,march 31 2011,DATE
881,0000894189-11-005295,2011,american,NORP
882,0000894189-11-005295,2011,approximately 31 billion as,MONEY
883,0000894189-11-005295,2011,annual,DATE
884,0000894189-11-005295,2011,’s,ORG
885,0000894189-11-005295,2011,annual,DATE
886,0000880195-11-000173,2011,2050,DATE
887,0000880195-11-000173,2011,approximately 10 to 15 years after the year 2050,DATE
888,0000880195-11-000173,2011,march 31 2011,DATE
889,0001111830-11-000150,2011,’s,ORG
890,0001111830-11-000150,2011,the previous year’s,DATE
891,0001111830-11-000150,2011,’s,ORG
892,0001111830-11-000150,2011,american,NORP
893,0001193125-11-049679,2011,’s,ORG
894,0001193125-11-049679,2011,’s,ORG
895,0001193125-11-326969,2011,daily,DATE
896,0001193125-11-326969,2011,daily,DATE
897,0001193125-11-326969,2011,a day,DATE
898,0001193125-11-326969,2011,more than one year,DATE
899,0001193125-11-326969,2011,397 days,DATE
900,0001193125-11-326969,2011,daily,DATE
901,0001193125-11-326969,2011,day,DATE
902,0001193125-11-326969,2011,’s,ORG
903,0001193125-11-326969,2011,’s,ORG
904,0001193125-11-326969,2011,the day,DATE
905,0001193125-11-326969,2011,’s,ORG
906,0001193125-11-326969,2011,a given day,DATE
907,0001193125-11-326969,2011,’s,ORG
908,0001193125-11-326969,2011,a given day,DATE
909,0001193125-11-326969,2011,daily,DATE
910,0001193125-11-326969,2011,each day,DATE
911,0001193125-11-326969,2011,a single day,DATE
912,0001193125-11-326969,2011,each day,DATE
913,0001193125-11-326969,2011,daily,DATE
914,0001193125-11-354090,2011,’s,ORG
915,0001193125-11-354090,2011,’s,PERSON
916,0001193125-11-354090,2011,’s,ORG
917,0001193125-11-354090,2011,’s,ORG
918,0001193125-11-354090,2011,’s,ORG
919,0001193125-11-354090,2011,second,ORDINAL
920,0001193125-11-354090,2011,’s,ORG
921,0001193125-11-354090,2011,12month,ORDINAL
922,0001193125-11-354090,2011,5050,DATE
923,0001193125-11-354948,2011,monthly,DATE
924,0001193125-11-354948,2011,daytoday,DATE
925,0001193125-11-354948,2011,less than 397 days,DATE
926,0001193125-11-354948,2011,american,NORP
927,0001193125-11-354948,2011,american,NORP
928,0001193125-11-354948,2011,’s ®,ORG
929,0001193125-11-354948,2011,the last trading day,DATE
930,0001193125-11-354948,2011,each month,DATE
931,0001193125-11-354948,2011,’s,ORG
932,0001193125-11-354948,2011,’s,ORG
933,0001193125-11-354948,2011,the month,DATE
934,0001193125-11-354948,2011,’s,ORG
935,0001193125-11-354948,2011,a given month,DATE
936,0001193125-11-354948,2011,a given month,DATE
937,0001193125-11-045439,2011,american,NORP
938,0001193125-11-045439,2011,’s,ORG
939,0001193125-11-045439,2011,’s,ORG
940,0001111830-11-000148,2011,’s,ORG
941,0001111830-11-000148,2011,the previous year’s,DATE
942,0001193125-11-191509,2011,2045,DATE
943,0001193125-11-191509,2011,age 65,DATE
944,0001193125-11-191509,2011,2045,DATE
945,0001193125-11-191509,2011,2035,DATE
946,0001193125-11-191509,2011,’s,ORG
947,0001193125-11-191509,2011,2035,DATE
948,0001193125-11-191509,2011,’s,ORG
949,0001193125-11-191509,2011,monthly,DATE
950,0001193125-11-191509,2011,quarterly,DATE
951,0001193125-11-191509,2011,’s,ORG
952,0001193125-11-191509,2011,’s,ORG
953,0001193125-11-191509,2011,’s,ORG
954,0001193125-11-050227,2011,411 billion,MONEY
955,0001193125-11-050227,2011,15 billion to 406 billion,MONEY
956,0001193125-11-050227,2011,’s,ORG
957,0001193125-11-050227,2011,as long as five years,DATE
958,0001193125-11-050227,2011,’s,ORG
959,0000950123-11-101595,2011,’s,ORG
960,0000950123-11-101595,2011,’s,ORG
961,0000950123-11-086755,2011,’s,ORG
962,0000950123-11-086755,2011,’s,ORG
963,0000898745-11-000664,2011,year end,DATE
964,0000898745-11-000664,2011,between approximately 002 billion and 41 billion,MONEY
965,0000722885-11-000079,2011,at least 80 percent,PERCENT
966,0000722885-11-000079,2011,’s,ORG
967,0000722885-11-000079,2011,’s,ORG
968,0000722885-11-000079,2011,’s,ORG
969,0000950123-11-080265,2011,12month,ORDINAL
970,0000950123-11-080265,2011,the next 12 months,DATE
971,0000950123-11-080265,2011,’s,ORG
972,0000950123-11-080265,2011,’s,ORG
973,0001082744-11-000017,2011,american,NORP
974,0001193125-11-177256,2011,at least 60 days,DATE
975,0001193125-11-177256,2011,1940,DATE
976,0001193125-11-177256,2011,1940,DATE
977,0001193125-11-177256,2011,december 31 2010,DATE
978,0001193125-11-177256,2011,’s,ORG
979,0001193125-11-177256,2011,33 1  ,QUANTITY
980,0000894189-11-001695,2011,’s,ORG
981,0000894189-11-001695,2011,first,ORDINAL
982,0000894189-11-001695,2011,’s,ORG
983,0000894189-11-001695,2011,second,ORDINAL
984,0000894189-11-001695,2011,’s,ORG
985,0000894189-11-001695,2011,’s,ORG
986,0000950123-11-068248,2011,at least 3 billion,MONEY
987,0000894189-11-000297,2011,american,NORP
988,0000894189-11-000297,2011,’s,ORG
989,0001193125-11-051499,2011,at least 1 billion,MONEY
990,0001193125-11-051499,2011,’s,ORG
991,0001193125-11-051499,2011,’s,ORG
992,0001193125-11-051499,2011,’s,ORG
993,0000940394-11-000540,2011,five or more years,DATE
994,0001464413-11-000007,2011,’s,ORG
995,0001464413-11-000007,2011,’s,ORG
996,0001464413-11-000007,2011,daily,DATE
997,0001464413-11-000007,2011,’s,ORG
998,0001464413-11-000007,2011,’s,PRODUCT
999,0001464413-11-000007,2011,’s,ORG
1000,0001464413-11-000007,2011,’s,ORG
1001,0001464413-11-000007,2011,’s,ORG
1002,0001193125-11-119109,2011,’s,ORG
1003,0001193125-11-119109,2011,between 10 billion and 120,MONEY
1004,0001193125-11-119109,2011,the last day,DATE
1005,0001193125-11-119109,2011,the most recent quarter,DATE
1006,0001193125-11-119109,2011,march 31 2011,DATE
1007,0001193125-11-119109,2011,’s,ORG
1008,0001193125-11-119109,2011,’s,ORG
1009,0001193125-11-119109,2011,’s,ORG
1010,0001193125-11-119109,2011,’s,ORG
1011,0001193125-11-119109,2011,’s,ORG
1012,0000803013-11-000033,2011,at least 1 billion,MONEY
1013,0001193125-11-290087,2011,approximately 11 billion to 4009 billion as,MONEY
1014,0001193125-11-290087,2011,’s,ORG
1015,0001193125-11-290087,2011,’s,ORG
1016,0000930413-11-003475,2011,’s,ORG
1017,0000930413-11-003475,2011,’s,ORG
1018,0000894189-11-005921,2011,five years,DATE
1019,0000884110-11-000003,2011,december 31 2010,DATE
1020,0000884110-11-000003,2011,annually,DATE
1021,0000884110-11-000003,2011,between 2 billion and 12 billion,MONEY
1022,0000067590-11-000806,2011,the next 12 to 24 months,DATE
1023,0000067590-11-000806,2011,60 days,DATE
1024,0000067590-11-000806,2011,60 days,DATE
1025,0001104659-11-053554,2011,1940,DATE
